0.551
002781955
4, 0, 2258584674
4, 0, 2186326400
0, 4, 2180929338
4, 0, 2014779008
4, 0, 2065007299
4, 0, 2301290325
4, 0, 2259576394
4, 0, 1957119110
4, 0, 1996455434
4, 0, 1687146799
4, 0, 2251190492
4, 0, 2175714348
4, 0, 1551543760
0, 4, 1564733573
0, 4, 2052826175
0, 4, 2012312804
0, 4, 2187794912
4, 0, 1932858264
4, 0, 1685719502
4, 0, 2064182414
4, 0, 1573998051
4, 0, 1760272761
4, 0, 1835350097
4, 0, 1963373265
4, 0, 1835058460
0, 4, 2058074207
4, 0, 2013653469
4, 0, 1693425498
4, 0, 1989731404
0, 4, 2054934009
0, 4, 2067315849
4, 0, 2264974161
4, 0, 2001187076
4, 0, 2300276003
4, 0, 1880592410
4, 0, 1968098065
4, 0, 1551767069
4, 0, 1692600037
4, 0, 1978181557
4, 0, 2197706460
4, 0, 2323411322
4, 0, 2039652474
4, 0, 2061188142
4, 0, 1695343145
4, 0, 1754110562
4, 0, 2264520267
4, 0, 1965071295
4, 0, 1970175651
4, 0, 2324540787
4, 0, 2218936102
4, 0, 1556967881
4, 0, 2300526291
4, 0, 2179390818
4, 0, 2000835553
4, 0, 2057056186
4, 0, 2324794742
0, 4, 2185421872
4, 0, 2219538699
4, 0, 2051420376
4, 0, 1678029285
0, 4, 2190948341
4, 0, 2232856406
4, 0, 1676029440
4, 0, 2325278461
4, 0, 1770614889
0, 4, 1687042965
0, 4, 1755842151
4, 0, 1680162023
4, 0, 1559940226
4, 0, 1969158469
4, 0, 2197312584
4, 0, 2065676615
4, 0, 1573664189
4, 0, 2323428386
0, 4, 1753518278
4, 0, 1694455707
0, 4, 1687216453
4, 0, 1963785799
4, 0, 1971921919
4, 0, 2231069633
4, 0, 1826487287
4, 0, 1960155191
4, 0, 2322074674
0, 4, 2182050951
4, 0, 1822642843
0, 4, 1997678271
4, 0, 2048381138
4, 0, 2252217538
0, 4, 2068890921
0, 4, 1827098699
0, 4, 2056626293
4, 0, 2001500156
0, 4, 1970802419
4, 0, 2066560930
0, 4, 1881542792
4, 0, 2052831268
4, 0, 1963383772
4, 0, 2205413409
4, 0, 1824817368
4, 0, 1997939625
4, 0, 1963986884
4, 0, 2178718214
4, 0, 2176808174
4, 0, 1997369236
4, 0, 1681104872
0, 4, 1833556451
0, 4, 2191530673
4, 0, 1997212357
4, 0, 2003184625
4, 0, 2228856430
4, 0, 1880782217
4, 0, 2260513396
4, 0, 1995928037
4, 0, 1834074832
4, 0, 2055728777
0, 4, 2063100589
4, 0, 1978704138
4, 0, 2203920045
4, 0, 2183834443
4, 0, 2284827298
4, 0, 2067917166
4, 0, 1978114890
4, 0, 2224159788
4, 0, 1825172335
4, 0, 2200295988
0, 4, 2013974188
4, 0, 2207290554
4, 0, 2260417298
4, 0, 1565720688
4, 0, 2053079161
4, 0, 2204503398
0, 4, 1972330944
4, 0, 1968874171
4, 0, 2250025486
4, 0, 2222177875
0, 4, 2069567914
4, 0, 1986581930
0, 4, 2071222739
4, 0, 1975136953
0, 4, 1998065234
0, 4, 1986329088
4, 0, 2064575078
4, 0, 2058356594
0, 4, 1975041909
4, 0, 1881150585
4, 0, 2241540513
4, 0, 1963648265
4, 0, 2001736107
4, 0, 2072038730
4, 0, 2175431858
4, 0, 1556595537
0, 4, 1966945807
0, 4, 1977997080
4, 0, 1985866989
4, 0, 2063149440
4, 0, 1881621428
4, 0, 1565391872
4, 0, 2213782005
4, 0, 1962580479
4, 0, 2199572160
4, 0, 1973730219
0, 4, 2063572918
4, 0, 2004286411
4, 0, 2003493750
0, 4, 2068118038
0, 4, 1991385377
4, 0, 2296997363
4, 0, 1997261281
4, 0, 2052027173
4, 0, 2217030191
4, 0, 2236674753
4, 0, 2247325311
0, 4, 2064359618
4, 0, 2066780932
4, 0, 1468445683
0, 4, 2047902007
0, 4, 1969440099
4, 0, 1981161655
4, 0, 2174852023
4, 0, 1824154824
4, 0, 2012798441
4, 0, 1694873919
4, 0, 1972913509
0, 4, 1970716781
4, 0, 1969485150
4, 0, 2060667381
0, 4, 1965638677
0, 4, 2177096895
4, 0, 1958082388
4, 0, 1823864786
0, 4, 1956243781
0, 4, 1989631122
4, 0, 2031171128
4, 0, 2044390538
4, 0, 2014436113
4, 0, 2239124719
4, 0, 1557001807
4, 0, 2062834626
4, 0, 2051391120
4, 0, 1981127497
4, 0, 2250330324
4, 0, 1965949112
0, 4, 1881580411
4, 0, 1824524647
4, 0, 2014730504
4, 0, 2196635699
4, 0, 2321791911
4, 0, 2295556871
4, 0, 2263141943
0, 4, 1834330849
4, 0, 2012926711
4, 0, 1468416968
4, 0, 1981917070
4, 0, 1557855065
4, 0, 1825436712
4, 0, 2190213770
4, 0, 2286896799
4, 0, 2048760927
4, 0, 2238109035
4, 0, 2194230561
0, 4, 1556531101
4, 0, 2067503040
4, 0, 1556441612
4, 0, 2212533832
0, 4, 2179799222
0, 4, 1679313539
0, 4, 2056428001
4, 0, 2326560021
4, 0, 1882293504
4, 0, 1968902615
0, 4, 2047296850
4, 0, 1986809950
4, 0, 2175519185
4, 0, 2254160836
0, 4, 1823921088
4, 0, 1966734163
4, 0, 2186644598
4, 0, 2259216968
0, 4, 1793958511
0, 4, 1883620309
4, 0, 1834617869
4, 0, 2322753794
4, 0, 2209719991
4, 0, 1691334309
4, 0, 2237125463
4, 0, 1832859610
4, 0, 1823867517
4, 0, 1964753095
4, 0, 2175595552
4, 0, 2016932251
4, 0, 2234617941
4, 0, 1882492138
4, 0, 2049771496
4, 0, 2252789474
4, 0, 1960325556
4, 0, 1686849243
4, 0, 2231346099
4, 0, 2014897516
4, 0, 2215027218
0, 4, 2018011913
4, 0, 2258635834
4, 0, 1694392093
4, 0, 1565067341
4, 0, 1983581062
4, 0, 2251221916
4, 0, 2185058173
4, 0, 1985809820
4, 0, 1980193440
4, 0, 2251215919
4, 0, 2214359297
4, 0, 2016320660
4, 0, 2186588838
0, 4, 1468600795
4, 0, 1693935567
4, 0, 2048427770
4, 0, 2046119996
4, 0, 2050405738
4, 0, 1694284101
4, 0, 1752697690
4, 0, 2054970738
4, 0, 1881511232
4, 0, 1755121695
4, 0, 2295786060
4, 0, 2254412170
0, 4, 1827673963
4, 0, 2325229821
4, 0, 1960451048
4, 0, 2251132532
4, 0, 2195704972
4, 0, 1557389763
4, 0, 1751316627
4, 0, 1554077213
4, 0, 2176625036
4, 0, 1977228265
4, 0, 1970663144
4, 0, 2051332110
4, 0, 2030969930
4, 0, 2048818818
4, 0, 2231208954
4, 0, 1989029764
4, 0, 2017156613
0, 4, 1685871179
4, 0, 1694434489
4, 0, 1564039466
4, 0, 2064124571
4, 0, 1970422602
4, 0, 1753601336
4, 0, 2200853991
4, 0, 2199152991
0, 4, 1969856914
4, 0, 2174971961
4, 0, 1678091393
4, 0, 2195108050
4, 0, 1834222944
4, 0, 2261371192
4, 0, 2194048360
4, 0, 2214920506
4, 0, 2050432514
4, 0, 1972065825
4, 0, 2236454826
4, 0, 2259727302
4, 0, 2056402180
0, 4, 2039972565
0, 4, 2008077739
0, 4, 1979566665
4, 0, 1986920737
4, 0, 1834440705
4, 0, 1564299946
4, 0, 1882350045
4, 0, 2266319495
4, 0, 2242652930
4, 0, 1967303916
4, 0, 2222319183
4, 0, 1967792190
4, 0, 2000367444
4, 0, 2208550278
4, 0, 1686460358
4, 0, 2003082359
4, 0, 1995548586
4, 0, 1824968536
4, 0, 2247655656
4, 0, 2177110313
0, 4, 1564585458
4, 0, 1685049715
4, 0, 1980547554
4, 0, 2196930269
0, 4, 2176603163
0, 4, 2064782722
4, 0, 2013767128
4, 0, 2188664362
4, 0, 1981749857
4, 0, 1991039481
4, 0, 1676947102
4, 0, 2261157173
0, 4, 1883560665
0, 4, 2014917009
4, 0, 2230825084
4, 0, 1974833794
4, 0, 2221058714
4, 0, 2059895457
4, 0, 2302584766
4, 0, 2014901886
4, 0, 1551483821
4, 0, 2067701544
4, 0, 2063493059
4, 0, 2046123516
4, 0, 1977364324
4, 0, 2295435795
4, 0, 2055934789
0, 4, 1558424919
4, 0, 1999506445
4, 0, 1979446111
4, 0, 2325007354
4, 0, 2014185301
4, 0, 2236125408
4, 0, 2197230964
0, 4, 2189694955
4, 0, 1977188181
4, 0, 2226815777
4, 0, 2251131530
4, 0, 2220843642
0, 4, 1548812521
0, 4, 1880609719
4, 0, 1794007898
0, 4, 2002411368
4, 0, 2221264266
0, 4, 2056790509
4, 0, 1933168908
4, 0, 2195967147
0, 4, 1880841222
0, 4, 1880016348
0, 4, 1468884106
4, 0, 1981051220
4, 0, 2056878541
4, 0, 2015588045
4, 0, 1995651064
4, 0, 1984121255
4, 0, 2248489157
0, 4, 2053995430
4, 0, 1752412748
0, 4, 1754473317
4, 0, 2325324216
4, 0, 2245829482
4, 0, 2262128269
0, 4, 2186672789
0, 4, 2061046866
4, 0, 2064470782
4, 0, 2236467788
4, 0, 2249756323
4, 0, 1823416419
4, 0, 1962697179
4, 0, 1678103902
0, 4, 2053022842
0, 4, 2175222775
4, 0, 2202062730
4, 0, 2005145926
4, 0, 1976830613
0, 4, 1880039125
0, 4, 1978854801
4, 0, 2231946403
4, 0, 1564539621
4, 0, 1985421523
4, 0, 1469894537
4, 0, 2018590004
4, 0, 2177061905
4, 0, 1565834355
4, 0, 1883469454
4, 0, 1981288013
4, 0, 2062000752
0, 4, 2189469200
4, 0, 2047560633
4, 0, 2064916315
4, 0, 1823416969
4, 0, 2201886954
0, 4, 1957629260
4, 0, 1753482956
4, 0, 1973888853
0, 4, 1693934208
4, 0, 2205852360
4, 0, 2298670709
4, 0, 1685870875
0, 4, 1932774181
0, 4, 1563448050
4, 0, 1685959265
4, 0, 1976864251
4, 0, 1976969897
4, 0, 1998163432
0, 4, 1990770225
4, 0, 1823040086
0, 4, 1827447858
4, 0, 1694748153
0, 4, 2002002173
4, 0, 1973262315
4, 0, 2261284699
4, 0, 2072286857
0, 4, 1972098073
4, 0, 1753494100
4, 0, 2286552642
4, 0, 2053703659
0, 4, 1690908307
0, 4, 1992108840
4, 0, 1972909222
4, 0, 2254406050
4, 0, 1557875670
4, 0, 2186294018
4, 0, 1693809577
4, 0, 2202711766
4, 0, 1982255994
4, 0, 1968670967
0, 4, 1557245708
4, 0, 2252193426
4, 0, 2063339986
0, 4, 1880633583
4, 0, 2003806219
4, 0, 2054188056
4, 0, 2302270025
0, 4, 1972421794
4, 0, 1694523753
4, 0, 2221748962
4, 0, 2052943787
0, 4, 2057115914
0, 4, 1834428893
4, 0, 2302196681
4, 0, 2178927671
0, 4, 2055290884
4, 0, 1835449837
4, 0, 2227893229
4, 0, 1985995941
4, 0, 2174648427
4, 0, 2205171816
0, 4, 1755543946
4, 0, 1686746382
4, 0, 2207567917
4, 0, 1553585633
4, 0, 1974666481
4, 0, 1970284731
4, 0, 1972052176
4, 0, 2070612620
4, 0, 1981466112
4, 0, 2206285129
4, 0, 2002899788
4, 0, 2201820383
4, 0, 1983895367
0, 4, 1978516086
4, 0, 1966520559
4, 0, 2252435182
4, 0, 1564704134
4, 0, 1687215166
4, 0, 1966603957
0, 4, 1558214781
4, 0, 2223078904
4, 0, 2241577731
4, 0, 2249739083
4, 0, 1468965277
0, 4, 1977260769
4, 0, 2295651861
4, 0, 2328180996
4, 0, 2174465826
4, 0, 2244446956
4, 0, 2213037521
4, 0, 2054201764
4, 0, 2299300703
4, 0, 1967451996
4, 0, 2067330997
4, 0, 2203996791
4, 0, 1993636202
4, 0, 2213999563
4, 0, 2061881646
0, 4, 2175636180
4, 0, 2066004009
0, 4, 1979270624
4, 0, 1573172670
0, 4, 1978900069
4, 0, 2053918152
4, 0, 2175060446
4, 0, 2231822283
0, 4, 2190468469
4, 0, 2064171393
4, 0, 1995038222
4, 0, 2251499298
0, 4, 1795555552
0, 4, 1975957140
0, 4, 2175419894
4, 0, 2179791606
4, 0, 1979910058
4, 0, 1968819876
4, 0, 1964854224
4, 0, 1694184709
4, 0, 2264824937
4, 0, 1990991919
0, 4, 2061413549
4, 0, 2299466942
0, 4, 2011312876
4, 0, 1976215769
4, 0, 1977052772
0, 4, 1996045212
4, 0, 1991823709
4, 0, 2050846354
4, 0, 2296490954
4, 0, 2014218959
4, 0, 2179947074
4, 0, 1824844413
0, 4, 2060596900
4, 0, 2061539967
4, 0, 1675923178
0, 4, 1794325746
4, 0, 1956311580
4, 0, 1997538145
4, 0, 2239636624
4, 0, 1686335394
4, 0, 2221599649
4, 0, 1932703466
0, 4, 2055832274
4, 0, 2056699405
0, 4, 2054472078
4, 0, 2054655011
0, 4, 1880477820
4, 0, 1827568025
0, 4, 1980618570
4, 0, 2216862524
4, 0, 2048679195
4, 0, 1972040388
0, 4, 1823739979
4, 0, 2192357628
4, 0, 1880758570
4, 0, 2062527327
4, 0, 1990982390
4, 0, 2258747170
4, 0, 2218774495
4, 0, 1555948184
0, 4, 1969440440
4, 0, 2069691691
4, 0, 2180540244
4, 0, 2235559713
4, 0, 1557849816
4, 0, 2191189250
0, 4, 2065200014
4, 0, 1555957214
4, 0, 2200667515
0, 4, 1985578104
4, 0, 1970889829
0, 4, 1559006753
4, 0, 1969029223
4, 0, 2245759936
4, 0, 2180735997
4, 0, 2197048831
0, 4, 1978747539
0, 4, 2059998972
4, 0, 1880429207
4, 0, 1573342600
4, 0, 1968701392
0, 4, 1573274546
4, 0, 2237042971
4, 0, 2056729023
4, 0, 1990315085
4, 0, 2236540154
0, 4, 1984072241
4, 0, 2200529653
0, 4, 1679350283
4, 0, 1966112406
4, 0, 1550762111
0, 4, 1981887156
4, 0, 2067911014
4, 0, 1960576036
4, 0, 2249119248
4, 0, 2285380899
4, 0, 2051876518
0, 4, 2191235729
0, 4, 1835117083
0, 4, 1970674292
4, 0, 1973564919
0, 4, 1686183338
0, 4, 1989686683
4, 0, 1966858097
4, 0, 2015819731
4, 0, 2217626743
4, 0, 2328351067
4, 0, 1882326318
4, 0, 2005837024
0, 4, 1881098407
4, 0, 1971955325
4, 0, 1692749877
4, 0, 2236592090
0, 4, 2169480658
4, 0, 1881833479
4, 0, 2250682996
4, 0, 2256725098
4, 0, 2259457916
4, 0, 2050987503
4, 0, 2226456525
4, 0, 2321757435
4, 0, 2062155863
4, 0, 1880553156
0, 4, 1825240263
4, 0, 1963462813
4, 0, 1993620412
4, 0, 2053969766
0, 4, 2071159201
4, 0, 2017826834
4, 0, 1555693252
4, 0, 1990985032
4, 0, 2063627990
4, 0, 2212860208
4, 0, 2195265794
4, 0, 1994406384
4, 0, 2322388642
4, 0, 2012820058
4, 0, 2228374132
4, 0, 1995234715
4, 0, 1825343954
0, 4, 2056823033
4, 0, 2187749141
0, 4, 2052661577
4, 0, 2047027958
4, 0, 2241114428
4, 0, 1679135555
4, 0, 1678869168
0, 4, 1880598499
4, 0, 2189583714
4, 0, 2175201179
4, 0, 1997655687
4, 0, 2013131023
4, 0, 1793773245
4, 0, 2297939469
4, 0, 2045841787
4, 0, 1974430798
4, 0, 2014175658
0, 4, 2014629488
4, 0, 2050682617
0, 4, 2047672703
0, 4, 2067645862
4, 0, 1932755810
4, 0, 2251684751
4, 0, 1751138541
4, 0, 2252097634
4, 0, 2001650941
4, 0, 2257719438
0, 4, 2186626303
4, 0, 2065286166
4, 0, 2215299856
4, 0, 1992386676
4, 0, 1688972966
4, 0, 2206911293
4, 0, 2262872873
4, 0, 2235640856
4, 0, 2250559581
4, 0, 2001147127
4, 0, 1548853933
4, 0, 1997522018
0, 4, 2053296799
4, 0, 2193111215
4, 0, 2003023406
4, 0, 1795600008
4, 0, 2204590200
4, 0, 2238758172
4, 0, 2243003593
4, 0, 1974013476
4, 0, 1992083655
4, 0, 1553365164
4, 0, 2000410619
0, 4, 2067741466
4, 0, 2203861940
4, 0, 2324962569
4, 0, 1974832808
4, 0, 2264837531
4, 0, 2001564336
4, 0, 1998199292
0, 4, 1556014589
4, 0, 2228834851
0, 4, 2174766697
4, 0, 1793483757
4, 0, 1564329508
4, 0, 1958067040
0, 4, 2012969871
4, 0, 1992111499
4, 0, 1753514466
4, 0, 2217532775
0, 4, 1771003528
4, 0, 2326411622
0, 4, 2191809753
4, 0, 2203981971
4, 0, 1994630487
0, 4, 1832659418
4, 0, 2044614329
4, 0, 1792693919
0, 4, 2189745897
4, 0, 1964640319
0, 4, 1751068708
4, 0, 2247399015
4, 0, 1991016966
4, 0, 2197190677
0, 4, 1982310761
4, 0, 2225196932
4, 0, 2232565262
4, 0, 1551520870
4, 0, 1691269955
4, 0, 1793768224
4, 0, 2054102726
4, 0, 2263923817
4, 0, 1752884273
4, 0, 2252562808
4, 0, 2324017573
4, 0, 1979858711
4, 0, 1999048438
4, 0, 2239115208
4, 0, 2053718406
0, 4, 2062063874
4, 0, 2265526840
4, 0, 1468291794
4, 0, 2324020620
4, 0, 2235294745
4, 0, 1996479227
0, 4, 2064712152
4, 0, 1752011516
0, 4, 2188033405
4, 0, 2262105002
4, 0, 1963232683
4, 0, 2244178859
4, 0, 1975210452
4, 0, 2069410158
4, 0, 1880858882
0, 4, 1988864101
4, 0, 2210029365
4, 0, 1971680639
4, 0, 1985589594
4, 0, 2322898128
4, 0, 2321982675
4, 0, 2205000299
4, 0, 2286770297
4, 0, 1468532172
4, 0, 2246361770
